content_id,tmdb_id,title,content_type,country_code,runtime_minutes,episode_count,overview
163,633374,리멤버,영화,KR,128.0,,"뇌종양 말기, 80대 알츠하이머 환자인 한필주. 일제강점기 때 친일파들에게 가족을 모두 잃었다. 아내가 세상을 떠나자 필주는 60여 년을 계획해 온 복수를 감행하려고 한다. 그는 알바 중인 패밀리 레스토랑에서 절친이 된 20대 알바생 인규에게 일주일만 운전을 도와 달라 부탁한다. 이유도 모른 채 필주를 따라나선 인규는 첫 복수 현장의 CCTV에 노출되어 유력 용의자로 지목된다. 경찰은 수사망을 좁혀오고 사라져가는 기억과 싸우며 필주는 복수를 이어가는데…"
164,235704,동창생,영화,KR,113.0,,"명훈은 남파공작원인 아버지의 누명으로, 여동생 혜인과 단 둘이 살아 남아 요덕 수용소에 감금된다. 그 곳에서 그는 정찰국 소속 장교 문상철에게 동생을 구하려면 남으로 내려가 공작원이 되라는 거절할 수 없는 제안을 받는다. 동생을 지키기 위해, 고등학생 강대호로 위장해 어떤 지령도 마다하지 않던 명훈은 동생과 같은 이름에 늘 혼자인 혜인을 눈 여겨 보게 된다. 그러나 시간이 지날수록 그의 임무는 위험해져 가는데..."
165,736820,공조 2: 인터내셔날,영화,KR,128.0,,"남한으로 숨어든 글로벌 범죄 조직을 잡기 위해 새로운 공조 수사에 투입된 북한 형사 림철령. 수사 중의 실수로 사이버수사대로 전출됐던 남한 형사 강진태는 광수대 복귀를 위해 모두가 기피하는 철령의 파트너를 자청한다. 이렇게 다시 공조하게 된 철령과 진태! 철령과 재회한 민영의 마음도 불타오르는 가운데, 철령과 진태는 여전히 서로의 속내를 의심하면서도 나름 그럴싸한 공조 수사를 펼친다. 드디어 범죄 조직 리더인 장명준의 은신처를 찾아내려는 찰나, 미국에서 날아온 FBI 소속 잭이 그들 앞에 나타나는데…"
166,1401542,프로젝트 Y,영화,KR,109.0,,"화려한 도시 한가운데에서 다른 내일을 꿈꾸며 살아가던 미선과 도경. 하지만 그 희망마저 빼앗기고 벼랑 끝까지 내몰린 상황, 두 사람은 우연히 알게 된 검은 돈과 숨겨진 금괴를 훔쳐 새로운 기회를 만들고 돈과 금괴에 얽힌 이들이 미선과 도경을 뒤쫓기 시작하는데…"
167,952701,리턴 투 서울,영화,BE,119.0,,"프레디는 여행차 떠난 일본행 항공편이 태풍으로 변경되자 어린 시절 프랑스로 입양된 후 처음으로 한국 땅을 밟게 된다. 언어도, 문화도 매우 낯설지만 나름의 재미를 즐기는 그녀. 하지만 자신이 진정 느끼고 원하는 건 무엇인지, 스스로를 발견해가는 길은 순탄치 않고, 결국 만나게 된 그녀의 생부와도 서로 산더미 같은 감정의 골이 남아있다."
168,1269208,84제곱미터,영화,KR,118.0,,영혼까지 끌어모아 84제곱미터 아파트를 장만한 남자. 하지만 밤마다 들려오는 정체불명의 층간 소음이 그를 괴롭힌다. 날이 갈수록 격화되는 이웃과의 갈등 속에서 소음의 근원을 캐낼 수 있을까.
169,408620,아수라,영화,KR,132.0,,"강력계 형사 한도경은 이권과 성공을 위해 각종 범죄를 저지르는 악덕시장 박성배의 뒷일을 처리해주는 대가로 돈을 받는다. 악에 계속 노출되는 사이,  말기 암 환자인 아내의 병원비를 핑계로 돈 되는 건 뭐든 하는 악인의 길로 들어서게 된 한도경. 그의 약점을 쥔 독종 검사 김차인과 검찰 수사관 도창학은 그를 협박하고 이용해 박성배의 비리와 범죄 혐의를 캐려 한다. 각자의 이익과 목적을 위해 한도경의 목을 짓누르는 검찰과 박성배. 그 사이 태풍의 눈처럼 되어 버린 한도경은, 자신을 친형처럼 따르는 후배 형사 문선모를  박성배의 수하로 들여보내고, 살아남기 위해 혈안이 된 나쁜 놈들 사이에서 서로 물지 않으면 물리는 지옥도가 펼쳐진다."
170,15859,내 머리 속의 지우개,영화,KR,117.0,,"수진은 유달리 건망증이 심하다. 편의점에 가면 산 물건과 지갑까지 놓고 나오기 일쑤다. 그 날도 어김없이 산 콜라와 지갑을 놓고 온 것을 깨닫고 다시 편의점에 들어선 순간 맞닥뜨린 남자. 그의 손엔 콜라가 들려있고, 콜라가 있어야 할 편의점 카운터는 비어있다. 덥수룩한 수염에 남루한 옷차림, 영락없는 부랑자다. 그가 자신의 콜라를 훔쳤다고 생각한 수진, 그의 손에 들린 콜라를 뺏어 단숨에 들이킨다. 게다가 트림까지. 보란 듯이 빈 캔을 돌려주고, 수진은 버스정류장으로 향한다. 하지만 버스에 탄 순간 또 지갑을 챙겨오지 않은 걸 깨닫는다. 다시 돌아간 편의점에서 직원은 수진을 보더니 지갑과 콜라를 내놓는다. 그제서야 자신의 실수를 깨닫는 수진. 그를 찾아보지만 이미 그는 없다."
171,617882,소울메이트,영화,KR,124.0,,"유년 시절을 함께한 미소와 하은이 어른이 되어가는 과정에서 겪는 관계의 굴곡을 그린다. 둘만의 안온한 세계는 10대 후반 무렵, 하은이 동급생 진우와 첫사랑을 시작하면서 미세한 균열을 겪는다. 자유분방한 미소는 도시로 떠나 모험적인 삶을 좇고, 하은은 고향에 남아 안정된 생활을 꾸리면서 둘은 그렇게 점차 멀어진다. 첫 만남부터 서로를 알아본 두 친구 미소와 하은 그리고 진우가 기쁨, 슬픔, 설렘, 그리움까지 모든 것을 함께 한 이야기를 담은 영화."
172,438798,프리즌,영화,KR,125.0,,"밤이 되면 죄수들이 밖으로 나가 대한민국 완전범죄를 만들어내는 교도소  그 교도소의 권력 실세이자 왕으로 군림하는 익호(한석규).  그 곳에 검거율 100%로 유명한 전직 경찰 유건(김래원)이 뺑소니, 증거인멸, 경찰 매수의 죄목으로  입소하게 되고, 특유의 깡다구와 다혈질 성격으로 익호의 눈에 띄게 된다.  익호는 유건을 새로운 범죄에 앞세우며 점차 야욕을 내보이는데 …  세상을 움직이는 놈들은 따로 있다  감옥 문이 열리면 큰 판이 시작된다!"
173,1154154,대도시의 사랑법,영화,KR,119.0,,"시선을 싹쓸이하는 과감한 스타일과 남 눈치 보지 않는 거침없는 애티튜드로 모두의 관심을 한 몸에 받는 자유로운 영혼 재희. 그런 재희가 눈길은 가지만 특별히 흥미는 없던 흥수에게 위기가 찾아온다. 누구에게도 절대 들키고 싶지 않은 비밀을 하필 재희에게 들켜버린 것! 하지만 그 과정에서 재희와 흥수는 알게 된다. 서로가 이상형일 수는 없지만 오직 둘만 이해할 수 있는 모먼트가 있다는 것을. 남들이 만들어내는 무성한 소문을 뒤로 하고, 재희와 흥수는 사랑도 인생도 나답게! 의기투합 동거 라이프를 시작하는데..."
174,437633,리얼,영화,KR,137.0,,"카지노 ‘시에스타’ 오픈을 앞둔 조직의 보스 장태영(김수현) 앞에  암흑가 대부 조원근(성동일)이 카지노의 소유권을 주장하며 나타난다.  조원근의 개입으로 카지노를 빼앗길 위기에 처한 장태영은  자금 문제를 해결하기 위해 투자자를 찾아 나선다.  어느 날, 이름뿐만 아니라 생김새마저 똑같은 의문의 투자자(김수현)가 나타나  자금은 물론 조원근까지 해결해주겠다는 제안을 한다.  의문의 투자자의 등장으로 조원근과 카지노를 차지하기 위한 전쟁이 시작되고  이들을 둘러 싼 거대한 비밀과 음모의 정체가 서서히 드러난다.  오직 진짜만이 모든 것을 갖는다!"
175,636279,보고타: 마지막 기회의 땅,영화,KR,106.0,,더 나은 삶의 기회를 찾아 보고타로 이주한 한국인 청년. 콜롬비아 암시장에서 꽤 괜찮은 살길을 발견하는데. 이제 이곳에서 모든 위험을 무릅쓰고 성공의 기회를 잡으려 한다.
176,662237,새콤달콤,영화,KR,101.0,,눈에서 멀어지면 마음에서도 멀어진다? 장거리 연애를 시작한 한 커플이 현실의 벽에 부딪힌다. 달콤했던 그들의 연애가 점점 쓴맛으로 변해가는 느낌. 아무리 애써봐도 소용없는 걸까?
177,604360,제8일의 밤,영화,KR,150.0,,"붉은 달이 뜨는 밤, 봉인에서 풀려난 `붉은 눈`이 7개의 징검다리를 밟고 자신의 반쪽, `검은 눈`을 찾아간다. 그리고 마지막 제8일의 밤, 그 둘이 만나 하나가 되면 고통과 어둠만이 존재하는 지옥의 세상이 될 것이다."
178,338729,뷰티 인사이드,영화,KR,127.0,,"자고 일어나면 다른 사람이 되는 남자가 있다. 매일 국적, 성별, 나이를 넘나드는 남자, 우진은 정체를 드러내지 않고 가구 디자이너로서 살아왔다. 그러던 어느 날, 가구 판매점에서 이수라는 여자를 만난 우진은 처음 사랑이라는 감정을 느낀다. 항상 다른 모습으로 그녀를 지켜보던 우진은 이수에게 데이트 신청을 한다. 설레는 첫 데이트 이후 그는 잠을 자지 않고 모습을 유지하기 위해 노력한다. 우진은 며칠간 보통 사람 같은 행복한 시간을 보내지만, 결국 잠이 들어 다른 모습으로 변해버리고 만다. 그녀 곁을 맴돌던 우진은 용기를 내어 비밀을 밝히는데..."
179,18438,김씨 표류기,영화,KR,116.0,,"자살시도가 실패로 끝나 한강의 밤섬에 불시착한 남자. 죽는 것도 쉽지 않자 일단 섬에서 살아보기로 한다. 모래사장에 쓴 HELP가 HELLO로 바뀌고 무인도 야생의 삶도 살아볼 만하다고 느낄 무렵, 익명의 쪽지가 담긴 와인병을 발견하고 그의 삶은 알 수 없는 희망으로 설레기 시작한다. 한편 자신의 좁고 어두운 방이 온 지구이자 세상인 여자. 홈페이지 관리, 하루 만보 달리기 등 그녀만의 생활리듬도 있다. 유일한 취미인 달사진 찍기에 열중하던 어느 날, 저 멀리 한강의 섬에서 낯선 모습을 발견하고 그에게 리플을 달아주기로 하는 그녀는 3년 만에 자신의 방을 벗어나 그를 향해 달려가는데..."
180,12650,시월애,영화,KR,91.0,,단역 전문 성우 은주는 1년간 살던 바닷가의 집 일마레를 떠나며 우편함 안에 다음 주인에게 보내는 편지를 남긴다. 그러나 그 편지는 시간을 거슬러 은주보다 먼저 일마레에 살았던 건축가 성현에게 전달된다. 편지를 통해 서로의 아픔을 나누는 사이 급기야 성현은 자신을 알지 못하는 과거의 은주를 사랑하게 된다. 그러나 미래의 은주는 헤어진 애인을 잊지 못하고 과거의 성현에게 자신과 그가 헤어지지 않도록 도와 달라고 부탁한다. 미래의 은주는 성현과 만나기로 한 바닷가로 가지만 성현은 나오지 않는다. 그리고 은주를 사랑하게 된 성현은 그녀의 부탁을 들어주러 가지만 은주는 성현이 자신의 부탁 때문에 사고를 당함을 알게 되고 사고를 막기 위해 성현에게 편지를 보낸다. 그가 늦지 않게 그 편지를 받기를 간절히 바라면서...
181,571786,걸캅스,영화,KR,107.0,,"민원실 퇴출 0순위 전직 전설의 형사 미영과 민원실로 밀려난 현직 꼴통 형사 지혜. 집에서는 눈만 마주쳐도 으르렁 대는 시누이 올케 사이인 두 사람은 민원실에 신고접수를 하기 위해 왔다가 차도에 뛰어든 한 여성을 목격하고 그녀가 48시간 후 업로드가 예고된 디지털 성범죄 사건의 피해자란 사실을 알게 된다. 강력반, 사이버 범죄 수사대, 여성청소년계까지 경찰 내 모든 부서들에서 복잡한 절차와 인력 부족을 이유로 사건이 밀려나자 미영과 지혜는 비공식 수사에 나서기로 결심한다. 수사가 진전될수록 형사의 본능이 꿈틀대는 미영과 정의감에 활활 불타는 지혜는 드디어 용의자들과 마주할 기회를 잡게 되는데..."
182,437081,남한산성,영화,KR,140.0,,"1636년 인조 14년 병자호란. 청의 대군이 공격해오자 임금과 조정은 적을 피해 남한산성으로 숨어든다. 추위와 굶주림, 절대적인 군사적 열세 속 청군에 완전히 포위된 상황, 대신들의 의견 또한 첨예하게 맞선다. 순간의 치욕을 견디고 나라와 백성을 지켜야 한다는 이조판서 최명길과 청의 치욕스런 공격에 끝까지 맞서 싸워 대의를 지켜야 한다는 예조판서 김상헌. 그 사이에서 인조의 번민은 깊어지고, 청의 무리한 요구와 압박은 더욱 거세지는데..."
183,575718,해치지않아,영화,KR,117.0,,"생계형 수습 변호사 태수에게 찾아온 일생일대의 기회, 위기의 동물원 동산파크를 구하라! 동산파크의 새 원장이 된 그는 손님은커녕 동물조차 없는 동물원을 살리기 위해 직원들에게 동물로 위장근무 하자는 기상천외한 제안을 한다. 북극곰, 사자, 기린, 고릴라, 나무늘보로 출근한 동산파크 5인방. 묵언수행은 기본, 어깨 결림, 근육 뭉침, 뒷목까지 뻐근한 그들의 털 날리는 고군분투가 계속되는 가운데, 목이 타던 태수는 북극곰의 신분을 망각하고 관람객 앞에서 콜라 한 모금을 마시게 되는데…"
184,8653,섬,영화,KR,90.0,,"저수지의 낚시터, 낚시 가게 주인인 희진은 낚시꾼들에게 안주나 먹을 것들을 팔고 가끔은 그들의 욕정을 채워주기도 하면서 살아간다. 가게를 지키는 개가 유일한 벗이었던 희진 앞에 전직 경찰 현식이 나타난다.  다른 사람과 사랑에 빠진 애인을 죽인 후, 자살을 위해 낚시터로 숨어든 것. 희진은 절망의 그림자가 드리운 현식을 관찰하고 그의 자살을 막는다. 두 사람은 미묘한 교감을 느끼지만 낚시터에 은신 중이던 범죄자가 추적해온 경찰의 총에 맞아 중상을 입는 일이 일어난다. 현식은 불안감으로 낚시 바늘을 삼켜 자해를 하고 희진은 그를 구한 후, 섹스를 통해 그의 고통을 치유한다.  그 날 이후, 희진은 현식에게 집착을 보이고 그녀의 사랑과 고립감을 견디지 못한 현식은 낚시터를 떠나려 하는데..."
