content_id,person_id,role_type
1480,2202,배우
1480,3374,배우
1480,3375,배우
1480,3376,배우
1481,312,배우
1481,82,배우
1481,2668,감독
1481,3377,PD
1481,3378,PD
1482,618,배우
1482,1251,배우
1482,1047,배우
1482,920,배우
1482,1567,배우
1484,263,배우
1484,38,배우
1484,3379,배우
1484,3122,배우
1484,979,배우
1485,3124,배우
1485,2,배우
1485,2899,배우
1485,3380,배우
1486,2995,배우
1486,800,배우
1486,167,배우
1486,1338,배우
1486,399,배우
1486,2864,감독
1487,3317,배우
1487,930,배우
1487,1823,배우
1487,1448,배우
1487,2572,배우
1487,3381,감독
1488,538,배우
1488,475,배우
1488,633,배우
1488,1395,배우
1488,9,배우
1488,2382,감독
1488,2844,PD
1489,269,배우
1489,2422,배우
1489,1309,배우
1489,1493,배우
1489,461,배우
1489,3352,감독
1489,3382,감독
1490,3299,배우
1490,2751,배우
1490,3231,배우
1490,2377,배우
1491,227,배우
1491,333,배우
1491,1170,배우
1491,1634,배우
1491,821,배우
1491,2382,감독
1491,2844,PD
1492,2875,배우
1492,3194,배우
1492,3383,배우
1492,503,배우
1492,3384,배우
1492,2209,감독
1492,3385,감독
1492,2209,PD
1493,3386,배우
1493,2466,배우
1494,113,배우
1494,998,배우
1494,2982,배우
1494,1332,배우
1494,701,배우
1495,2552,배우
1495,2986,배우
1495,3387,배우
1495,782,배우
1495,3388,배우
1496,269,배우
1496,736,배우
1496,504,배우
1496,2850,배우
1496,2361,배우
1496,2337,감독
1496,2479,감독
1497,23,배우
1497,3389,배우
1497,537,배우
1497,2344,배우
1497,3390,배우
1498,212,배우
1498,2595,배우
1498,2481,배우
1498,3391,배우
1498,3392,배우
1499,1093,배우
1499,1309,배우
1499,1806,배우
1499,3393,배우
1499,3055,배우
1499,2382,감독
1499,3394,PD
1499,1806,PD
1499,1093,PD
1500,1626,배우
1500,387,배우
1500,14,배우
1500,1598,배우
1500,348,배우
1502,2594,배우
1502,915,배우
1502,629,배우
1502,3395,배우
1502,1234,배우
1502,3356,감독
1502,2689,감독
1502,3396,PD
1503,940,배우
1503,504,배우
1503,852,배우
1503,767,배우
1503,456,배우
1503,2739,감독
1504,873,배우
1504,724,배우
1504,3397,배우
1504,1705,배우
1504,1454,배우
1504,2729,감독
1504,3398,감독
1505,1599,배우
1505,3166,배우
1505,3399,배우
1505,3324,배우
1505,3400,PD
1505,2711,PD
1505,2478,PD
1505,3401,PD
1505,3402,PD
1505,3403,PD
1505,3404,PD
1505,3405,PD
1505,3406,PD
1505,3407,PD
1505,3408,PD
1505,3409,PD
1505,3410,PD
1505,3411,PD
1505,3412,PD
1506,1744,배우
1506,846,배우
1506,2983,배우
1506,1234,배우
1506,3348,배우
1506,2325,감독
1506,2325,PD
1507,3124,배우
1507,770,배우
1507,501,배우
1507,741,배우
1507,1009,배우
1507,2739,감독
1507,2739,PD
1508,679,배우
1508,940,배우
1508,567,배우
1508,800,배우
1508,3413,배우
1510,470,배우
1510,940,배우
1510,993,배우
1510,1297,배우
1510,184,배우
1511,527,배우
1511,2554,배우
1511,3414,배우
1511,3415,배우
1511,3416,배우
1511,3417,감독
1512,526,배우
1512,2879,배우
1512,1009,배우
1512,383,배우
1512,26,배우
1513,3415,배우
1513,3418,배우
1513,3419,배우
1513,572,배우
1513,3420,배우
1513,3057,감독
1514,2768,배우
1514,569,배우
1514,3233,감독
1514,3233,PD
1515,1604,배우
1515,730,배우
1515,3421,배우
1515,887,배우
1515,2427,배우
1515,2516,감독
1515,3422,PD
1515,3423,PD
1516,270,배우
1516,328,배우
1516,3424,배우
1516,276,배우
1516,2828,배우
1516,2442,감독
1516,2396,감독
1517,3425,배우
1517,3426,배우
1517,3427,PD
1517,3428,PD
1518,1116,배우
1518,1553,감독
1519,3429,배우
1519,1720,배우
1519,1550,배우
1519,683,배우
1519,685,배우
1519,3430,감독
1520,863,배우
1520,3431,배우
1520,27,배우
1520,87,배우
1520,1059,배우
1521,3136,배우
1521,1599,배우
1521,3137,배우
1521,2875,배우
1521,1646,배우
1521,3140,감독
1521,3139,감독
1522,3083,배우
1522,3137,배우
1522,3432,배우
1522,2300,배우
1523,3431,배우
1523,3157,배우
1523,1936,배우
1523,2937,배우
1523,328,배우
1524,2709,배우
1524,3433,배우
1524,3434,배우
1524,3295,배우
1524,3435,배우
1524,3436,감독
1524,3437,감독
1524,3438,감독
1525,2473,배우
1526,2237,배우
1526,1932,배우
1526,2541,배우
1527,721,배우
1527,2377,배우
1527,3439,배우
1528,1749,배우
1528,978,배우
1528,73,배우
1528,979,배우
1528,2551,감독
1529,470,배우
1529,985,배우
1529,10,배우
1529,3440,배우
1529,3220,배우
1529,3441,감독
1529,3442,감독
1529,3443,PD
1530,800,배우
1530,1634,배우
1530,2843,배우
1530,3444,배우
1530,726,배우
1530,2678,감독
1531,2541,배우
1531,3059,배우
1531,1512,배우
1531,3445,배우
1531,3446,감독
1532,602,배우
1532,113,배우
1532,61,배우
1532,1932,PD
1533,799,배우
1533,3447,배우
1533,1461,배우
1534,1059,배우
1534,172,배우
1534,2672,배우
1534,2305,배우
1534,3448,배우
1535,1344,배우
1535,701,배우
1535,3449,배우
1535,609,배우
1535,3163,배우
1535,3202,PD
1536,3238,배우
1536,3236,배우
1536,444,배우
1536,3450,배우
1536,1337,배우
1537,172,배우
1537,227,배우
1537,2791,배우
1537,374,배우
1537,184,배우
1538,3451,배우
1538,2025,배우
1538,3452,배우
1538,3453,감독
1539,3454,배우
1539,2154,배우
1539,222,배우
1539,2361,배우
1539,3455,배우
1540,3456,PD
1541,2377,배우
1542,1694,배우
1542,2154,배우
1542,3074,배우
1542,3318,배우
1542,527,배우
1542,2729,감독
1543,1490,배우
1543,826,배우
1543,2203,배우
1543,1140,배우
1543,2061,배우
1543,2968,감독
1544,97,배우
1544,1496,배우
1544,1104,배우
1544,25,배우
1544,413,배우
1545,794,배우
1545,1446,배우
1545,279,배우
1545,360,배우
1546,915,배우
1546,1643,배우
1546,1657,배우
1546,1567,배우
1546,2866,배우
1546,2724,감독
1547,3317,배우
1547,721,배우
1547,1459,배우
1547,2966,배우
1547,1543,배우
1548,3119,배우
1548,640,배우
1548,2863,배우
1548,3457,배우
1548,3458,배우
1548,859,감독
1549,614,배우
1549,1234,배우
1549,480,배우
1549,2981,배우
1549,383,배우
1549,2269,감독
1551,772,배우
1551,352,배우
1551,2884,배우
1551,2103,배우
1551,1338,배우
1552,2388,배우
1552,3459,배우
1552,3460,배우
1552,3461,배우
1552,3462,배우
1552,3463,감독
1553,18,배우
1553,526,배우
1553,3464,배우
1553,1493,배우
1553,821,배우
1553,2337,감독
1554,3465,배우
1554,1309,배우
1554,3466,배우
1555,791,배우
1555,345,배우
1555,2851,배우
1555,348,배우
1555,821,배우
1556,2403,배우
1556,3467,배우
1556,47,배우
1556,3468,배우
1556,2824,배우
1556,2705,감독
1557,3469,배우
1557,2557,배우
1557,3470,배우
1557,3471,배우
1558,3472,배우
1558,3473,배우
1558,1650,배우
1559,3474,배우
1559,3475,배우
1559,2746,배우
1559,3476,배우
1559,3477,배우
1559,3478,감독
1559,3479,감독
1560,3480,배우
1560,2709,배우
1561,200,배우
1561,1500,배우
1561,1871,배우
1561,387,배우
1561,3297,배우
1562,3481,배우
1562,3482,배우
1562,3483,감독
1562,3483,PD
1562,3484,PD
1563,526,배우
1563,2980,배우
1563,2947,배우
1563,601,배우
1563,712,배우
1564,1645,배우
1564,3451,배우
1564,3485,배우
1564,2595,배우
1564,3486,배우
1565,1643,배우
1565,197,배우
1565,1930,배우
1565,1547,배우
1565,2,배우
1566,1868,배우
1566,2735,배우
1566,2262,배우
1566,2871,감독
1566,3487,감독
1566,3487,PD
1566,2871,PD
1567,470,배우
1567,3488,배우
1567,526,배우
1567,1454,배우
1567,3038,배우
1567,2337,감독
1567,2824,PD
1568,17,배우
1568,27,배우
1568,3489,감독
1568,3490,감독
1568,3491,감독
1568,3492,감독
1568,3493,감독
1569,624,배우
1569,3494,배우
1569,3495,배우
1569,2518,배우
1569,3496,배우
1570,736,배우
1570,3497,배우
1570,1633,배우
1570,1758,배우
1570,2746,배우
1571,2473,배우
1572,3498,배우
1572,460,배우
1572,629,배우
1572,3499,배우
1572,1339,배우
1573,504,배우
1573,3500,배우
1573,454,배우
1573,3501,배우
1573,1859,배우
1574,2473,배우
1574,3502,감독
1574,3502,PD
1575,1309,배우
1575,3503,배우
1575,164,배우
1576,2200,배우
1576,327,배우
1576,3504,배우
1576,2776,PD
1577,3505,배우
1577,3506,배우
1577,3507,배우
1578,3508,배우
1578,3059,배우
1578,721,배우
1578,3054,배우
1578,1822,배우
1579,3237,배우
1579,1446,배우
1579,3124,배우
1579,721,배우
1579,398,배우
1579,2724,감독
1579,3509,감독
1581,333,배우
1581,2539,배우
1581,2865,배우
1581,2525,배우
1582,2473,배우
1582,2709,배우
1582,2213,감독
1582,2807,감독
1582,2806,감독
1582,2473,PD
1582,2213,PD
1583,3510,배우
1583,3511,배우
1583,3512,배우
1583,3513,배우
1583,3514,배우
1584,331,배우
1584,3515,배우
1584,3516,배우
1584,3517,배우
1584,3518,감독
1586,3519,배우
1587,2202,배우
1587,2672,배우
1587,3520,배우
1587,3386,배우
1587,2378,배우
1588,3521,배우
1588,3379,배우
1588,3522,배우
1588,746,배우
1588,791,배우
1588,3523,감독
1588,3524,감독
1589,2541,배우
1589,856,배우
1589,313,배우
1589,1224,배우
1589,400,배우
1590,2202,배우
1590,2731,배우
1590,655,배우
1590,3466,배우
1591,2520,배우
1591,2995,배우
1591,1595,배우
1591,790,배우
1591,3525,배우
1591,2269,감독
1592,1164,배우
1592,3526,배우
1592,3466,배우
1592,3527,배우
1594,2839,배우
1594,2732,배우
1594,3466,배우
1594,3528,감독
1594,3528,PD
1595,1309,배우
1595,3529,배우
1595,1309,PD
1595,3529,PD
1596,799,배우
1596,1284,배우
1596,1493,배우
1596,880,배우
1596,316,배우
1596,3170,감독
1596,3530,감독
1596,3170,PD
1598,1780,배우
1598,328,배우
1598,1500,배우
1598,3531,배우
1598,373,배우
1598,2399,감독
1598,2632,감독
1599,3532,감독
1599,3533,감독
1600,2541,배우
1600,3534,배우
1600,501,배우
1600,537,배우
1600,3535,배우
1601,3536,배우
1601,1319,배우
1601,3048,배우
1601,3537,배우
1601,18,배우
1601,3239,감독
1602,999,배우
1602,2586,배우
1602,2578,배우
1602,2939,배우
1602,3538,감독
1603,799,배우
1603,251,배우
1603,2525,배우
1603,3539,배우
1603,4,배우
1604,2296,배우
1604,2521,감독
1605,1454,배우
1605,1823,배우
1605,111,배우
1605,3540,배우
1605,1456,배우
1605,3541,감독
1606,2237,배우
1606,1489,배우
1606,3542,배우
1607,559,배우
1607,2937,배우
1607,3059,배우
1607,537,배우
1607,3543,감독
1608,2650,배우
1608,3062,배우
1608,2355,배우
1608,3544,배우
1608,654,배우
1609,1930,배우
1609,3545,배우
1609,1047,배우
1609,3036,배우
1609,1859,배우
1610,3022,배우
1610,655,배우
1611,3546,배우
1611,3547,배우
1611,131,배우
1611,3238,배우
1611,3548,배우
1612,3083,배우
1612,131,배우
1612,3549,배우
1612,3550,배우
1612,3551,배우
1614,1932,배우
1614,1051,배우
1614,1903,배우
1614,2024,배우
1614,3552,배우
1615,738,배우
1615,2595,배우
1615,1072,배우
1615,3553,배우
1615,3554,배우
1616,3433,배우
1616,3555,배우
1616,3556,PD
1617,3557,배우
1617,2024,배우
1617,1124,배우
1617,3558,배우
1617,3433,배우
1618,679,배우
1618,96,배우
1618,1369,배우
1618,3559,배우
1618,3560,배우
1619,2237,배우
1619,1538,배우
1619,3561,배우
1619,3393,배우
1619,3562,배우
1620,769,배우
1620,38,배우
1620,633,배우
1620,3398,감독
1621,276,배우
1621,343,배우
1621,3563,배우
1621,3564,배우
1621,3565,PD
1623,104,배우
1623,1182,배우
1623,3028,배우
1623,3566,배우
1623,3567,배우
1624,3568,배우
1624,3136,배우
1624,537,배우
1624,3569,배우
1624,3570,PD
1625,1694,배우
1625,482,배우
1625,2555,배우
1625,3537,배우
1625,3571,배우
1626,4,배우
1626,193,배우
1626,1770,배우
1626,1239,배우
1626,3572,배우
1626,2363,감독
1627,3485,배우
1627,1633,배우
1627,3472,배우
1627,3573,배우
1628,445,배우
1628,3002,배우
1628,2230,배우
1628,78,배우
1628,8,배우
1629,3574,배우
1629,679,배우
1629,3136,배우
1629,1643,배우
1629,3575,배우
1630,3136,배우
1630,1599,배우
1630,3547,배우
1630,3399,배우
1630,3576,배우
1631,2473,배우
1631,3369,감독
1631,3370,감독
1631,3371,감독
1632,2201,배우
1632,3466,배우
1633,2238,배우
1633,3542,배우
1633,519,배우
1633,3577,배우
1634,3547,배우
1634,3578,배우
1634,3579,배우
1634,3580,배우
1634,826,배우
1635,434,배우
1636,2114,배우
1636,382,배우
1636,1346,배우
1636,2888,배우
1636,721,배우
1636,3335,감독
1637,808,배우
1637,3581,배우
1638,3193,배우
1638,193,배우
1638,3166,배우
1638,2212,배우
1638,542,배우
1639,3582,배우
1640,27,배우
1640,1251,배우
1641,2473,배우
1641,3253,배우
1641,3583,배우
1641,3584,배우
1641,3585,배우
1641,3586,감독
1643,3547,배우
1643,3529,배우
1643,3587,배우
1643,3485,배우
1644,3588,배우
1644,3589,배우
1644,3590,배우
1645,2298,배우
1645,2266,감독
1645,3591,감독
1646,3299,배우
1646,3231,배우
1646,1152,배우
1647,950,배우
1647,1524,배우
1647,257,배우
1647,701,배우
1647,3202,PD
1648,3592,배우
1648,3593,배우
1648,3130,배우
1648,2197,배우
1648,3594,배우
1650,3595,배우
1650,1524,배우
1650,3158,배우
1651,917,배우
1651,3188,배우
1651,3596,배우
1651,1635,배우
1651,1920,배우
1651,3057,감독
1653,3536,배우
1653,2980,배우
1653,9,배우
1653,1344,배우
1655,1119,배우
1655,61,배우
1655,3597,감독
1656,3083,배우
1656,2377,배우
1656,2423,감독
1657,1547,배우
1657,719,배우
1657,857,배우
1657,985,배우
1658,2296,배우
1658,978,배우
1660,772,배우
1660,1749,배우
1660,3598,배우
1660,3599,배우
1661,2237,배우
1661,2263,배우
1661,2377,배우
1661,2544,배우
1661,1958,배우
1662,3465,배우
1662,1309,배우
1662,3466,배우
1663,1700,배우
1663,3600,감독
1664,954,배우
1664,3590,배우
1664,1649,배우
1664,3575,배우
1664,277,배우
1666,2473,배우
1666,3369,감독
1667,3083,배우
1667,2377,배우
1667,3601,배우
1667,3602,배우
1667,1706,배우
1668,1113,배우
1668,3603,배우
1668,3604,감독
1669,2298,배우
1669,2475,배우
1669,3605,배우
1671,846,배우
1671,3606,배우
1671,526,배우
1671,2004,배우
1672,1752,배우
1672,1346,배우
1672,3153,배우
1672,1211,배우
1672,3607,배우
1672,3608,감독
1672,3041,PD
1674,3083,배우
1674,2262,배우
1674,3609,배우
1674,2841,배우
1675,2556,배우
1675,2624,배우
1675,3610,배우
1675,2626,PD
1675,3611,PD
1676,501,배우
1676,629,배우
1676,3079,배우
1676,3545,배우
1677,781,배우
1677,1524,배우
1677,460,배우
1677,1650,배우
1677,3612,배우
1678,3613,배우
1678,3614,배우
1678,3615,배우
1678,3616,배우
1678,3617,배우
1678,3618,감독
1678,3619,감독
1680,2473,배우
1681,2361,배우
1681,22,배우
1681,2320,배우
1681,3620,배우
1681,449,배우
1682,3454,배우
1682,3550,배우
1683,3621,배우
1683,978,배우
1683,2768,배우
1683,795,배우
1683,3622,배우
1685,160,배우
1685,3623,배우
1685,3624,배우
1685,3625,배우
1685,3626,배우
1686,3083,배우
1686,3497,배우
1686,2202,배우
1686,3627,배우
1687,1500,배우
1687,3628,배우
1687,1309,배우
1688,1500,배우
1688,1309,배우
1688,1779,배우
1688,3629,배우
1689,3630,배우
1689,3631,배우
1689,3032,배우
1689,3632,배우
1689,3633,배우
1691,2843,배우
1691,938,배우
1691,1788,배우
1691,3634,배우
1691,3635,배우
1693,2212,배우
1693,3636,배우
1693,871,배우
1695,3637,배우
1695,3638,배우
1695,3639,배우
1695,3640,배우
1695,3641,배우
1697,3083,배우
1697,163,배우
1698,3473,배우
1698,2595,배우
1698,2839,배우
1698,2485,배우
1699,504,배우
1699,1500,배우
1700,1283,배우
1700,746,배우
1700,1564,배우
1700,3642,배우
1701,3643,배우
1701,3644,배우
1702,3452,배우
1705,3645,배우
1705,2768,배우
1705,333,배우
1705,2313,배우
1705,3000,배우
1705,3646,감독
1705,3646,PD
1706,1705,배우
1706,2327,배우
1706,3647,배우
1706,3552,배우
1707,1114,배우
1707,1772,배우
1708,3648,배우
1708,2465,배우
1709,3644,배우
1709,3649,배우
1709,3650,배우
1709,3651,배우
1709,3652,배우
1710,2238,배우
1710,679,배우
1710,333,배우
1710,3653,배우
1710,2551,감독
1711,1500,배우
1712,3136,배우
1712,3654,배우
1712,3655,배우
1713,3656,배우
1713,3657,배우
1713,64,배우
1713,289,배우
1713,3658,배우
1713,3659,감독
1714,2237,배우
1715,2749,배우
1715,3125,배우
1715,3660,배우
1715,3661,배우
1717,2672,배우
1717,491,배우
1717,3662,배우
1717,3300,배우
1717,3653,배우
1718,2875,배우
1718,3663,배우
1718,3664,배우
1718,3665,배우
1720,2238,배우
1722,3666,감독
1724,714,배우
1724,1369,배우
1724,2539,배우
1724,3667,배우
1724,1588,배우
1725,3452,배우
1727,3668,배우
1727,3669,배우
1727,3670,배우
1727,3671,배우
1727,3672,배우
1727,3673,감독
1728,3155,배우
1728,3674,배우
1728,635,배우
1728,3675,배우
1730,2608,배우
1730,2519,배우
1730,833,배우
1730,3141,배우
1730,2067,배우
1731,3134,배우
1731,2731,배우
1731,2377,배우
1731,2556,배우
1732,1868,배우
1732,3083,배우
1733,131,배우
1733,3466,배우
1733,3676,배우
1734,2237,배우
1734,2804,배우
1734,3236,배우
1734,3677,배우
1735,3678,배우
1736,27,배우
1737,1352,배우
1737,3679,배우
1737,3680,감독
1739,849,배우
1740,1352,배우
1740,3681,배우
1740,3680,감독
1741,3576,배우
1742,3136,배우
1742,3682,배우
1744,3683,배우
1744,3684,배우
1744,3685,배우
1744,3686,배우
1744,3687,배우
1744,2469,PD
1745,2377,배우
1745,2875,배우
1745,2595,배우
1745,3609,배우
1746,198,배우
1746,1903,배우
1746,1396,배우
1746,698,배우
1746,1123,배우
1748,3688,PD
1749,3689,배우
1750,1868,배우
1750,2262,배우
1750,3138,배우
1752,3690,배우
1752,3691,배우
1752,3692,배우
1752,3693,배우
1752,2748,배우
1753,3654,배우
1753,3694,배우
1755,2212,배우
1755,3695,배우
1755,3696,배우
1755,3697,배우
1755,1417,배우
1756,2831,배우
1756,3555,배우
1757,2212,배우
1759,3698,배우
1759,3699,배우
1760,1598,배우
1760,3391,배우
1760,3700,배우
1760,3575,배우
1762,3701,배우
1765,3702,배우
1781,3703,PD
1781,3704,PD
1781,3705,PD
1782,3706,감독
1789,3155,배우
1789,3707,배우
1789,3708,PD
1790,3709,배우
1790,3709,감독
1793,3710,배우
1793,3711,배우
1793,3712,감독
1797,3713,감독
1801,3714,배우
1801,3715,배우
1801,3716,배우
1810,3717,배우
1819,3680,감독
1832,3680,감독
1846,3718,감독
1851,3719,배우
1856,3720,감독
